,track name,artist,popularity,track id,energy,liveness,tempo,speechiness,acousticness,instrumentalness,danceability,key,duration_ms,loudness,valence,mode,uri
1901,Her's Place,Windmills,24,3NUPc3XlEGpBsZQlN1Ppf2,0.792,0.0671,120.02,0.028,0.296,0.00077,0.592,1,245080,-7.566,0.415,1,spotify:track:3NUPc3XlEGpBsZQlN1Ppf2
1902,Josephine,R I T U A L,33,4mQnC53MeGCeOpFKvhVNor,0.438,0.0963,173.971,0.0387,0.482,0.0442,0.636,4,245739,-7.649,0.084,0,spotify:track:4mQnC53MeGCeOpFKvhVNor
1903,Slide (Pride) (feat. Goo Goo Dolls),Sesame Street,4,4y09ajxkFVHxUJQxwlI6pn,0.598,0.0432,111.585,0.0345,0.00266,0.000358,0.445,8,174933,-9.907,0.447,1,spotify:track:4y09ajxkFVHxUJQxwlI6pn
1904,NYC,Brolin,36,4mKlVL5WMVME48Qbu0d1jM,0.283,0.112,142.028,0.0686,0.0143,0.0137,0.789,2,255901,-16.2,0.172,1,spotify:track:4mKlVL5WMVME48Qbu0d1jM
1905,She Changes the Weather,Swim Deep,38,3q8h28WsxkdRKAtkHNa6zR,0.607,0.11,111.709,0.0284,0.0484,0.0633,0.478,7,275427,-7.717,0.333,1,spotify:track:3q8h28WsxkdRKAtkHNa6zR
1906,King City,Swim Deep,40,62I2gpsdePiOFaeGbqsfiM,0.845,0.0453,126.007,0.0418,0.0026,0.00217,0.536,6,258400,-6.53,0.247,1,spotify:track:62I2gpsdePiOFaeGbqsfiM
1907,Honey,Swim Deep,42,0XN5vm980boRCELIwD2CIe,0.503,0.102,112.017,0.0263,0.00671,8.62e-05,0.654,1,219227,-6.735,0.205,1,spotify:track:0XN5vm980boRCELIwD2CIe
1908,Leave A Trace,CHVRCHES,44,5gPvJIm1lXEKiefB0pFmxs,0.728,0.143,99.738,0.131,0.0142,9.8e-05,0.419,9,237481,-5.835,0.208,1,spotify:track:5gPvJIm1lXEKiefB0pFmxs
1909,The Mother We Share,CHVRCHES,42,1Tlk5UV5vbff34BPJHCaZy,0.717,0.121,174.109,0.0329,0.034,4.71e-06,0.463,1,191294,-5.135,0.31,1,spotify:track:1Tlk5UV5vbff34BPJHCaZy
1910,Boxing Day,blink-182,42,0HQLq1DUWyhMN2gWXBQ89Y,0.779,0.102,94.981,0.0253,0.0183,1.07e-05,0.643,7,239307,-6.425,0.395,1,spotify:track:0HQLq1DUWyhMN2gWXBQ89Y
1911,Eye of the Tiger,Original Motion Picture Soundtrack,75,2KH16WveTQWT6KOG9Rg6e2,0.599,0.0873,108.873,0.0328,0.132,0.000311,0.817,0,245640,-9.249,0.548,0,spotify:track:2KH16WveTQWT6KOG9Rg6e2
1912,Under Pressure,Queen,2,4gXBhtEyLIvOMTdKZdvFIo,0.713,0.0765,113.549,0.0489,0.536,0.0,0.668,2,243473,-7.225,0.494,1,spotify:track:4gXBhtEyLIvOMTdKZdvFIo
1913,Geek In The Pink,Jason Mraz,51,2MMRWb4gn8mwpK5RLlPtl5,0.749,0.0375,91.822,0.0776,0.374,0.0,0.665,10,235507,-4.43,0.897,0,spotify:track:2MMRWb4gn8mwpK5RLlPtl5
1914,Wordplay,Jason Mraz,49,3qBaCCsAJGkSJc8XBui6Mp,0.877,0.1,176.662,0.0499,0.192,0.0,0.464,7,186507,-3.793,0.512,1,spotify:track:3qBaCCsAJGkSJc8XBui6Mp
1915,Montreal Rock Band Somewhere,Happyness,23,4Jd1UMqtkd1cPDNI5L6Dy9,0.329,0.116,150.052,0.0436,0.84,0.866,0.616,3,304800,-12.975,0.099,1,spotify:track:4Jd1UMqtkd1cPDNI5L6Dy9
1916,Brand New Day,Ryan Star,24,4b6MwoJCM53dyfkb7zwkof,0.957,0.146,93.706,0.0799,0.0107,0.0,0.484,6,193132,-4.937,0.627,0,spotify:track:4b6MwoJCM53dyfkb7zwkof
1917,Someplace Beautiful,Alfred Hall,25,1tsZYgPcI6o4zKOXquLwee,0.695,0.113,127.997,0.0282,0.00449,0.621,0.603,0,195080,-8.894,0.278,1,spotify:track:1tsZYgPcI6o4zKOXquLwee
1918,Drifting,On An On,40,58VZtWOA75FCms5fd8H7Zy,0.362,0.0901,101.741,0.029,0.0358,0.00157,0.424,4,276920,-10.577,0.0445,0,spotify:track:58VZtWOA75FCms5fd8H7Zy
1919,These Eyes,Tora,34,5w4sesgXWpwhIwMXCQNiMU,0.465,0.146,131.028,0.0324,0.599,0.00182,0.707,2,241036,-8.944,0.224,0,spotify:track:5w4sesgXWpwhIwMXCQNiMU
1920,Cecilia And The Satellite,Andrew McMahon in the Wilderness,60,1MSM3Fo2fvnwVqMcz8Jhjq,0.844,0.318,194.0,0.144,0.0131,0.0,0.381,5,223880,-7.123,0.239,1,spotify:track:1MSM3Fo2fvnwVqMcz8Jhjq
1921,Half Moon,Blind Pilot,0,1AnyjGWJuh3PdDZJA0UrOp,0.534,0.0945,150.221,0.0329,0.207,0.00342,0.543,7,208053,-8.872,0.43,0,spotify:track:1AnyjGWJuh3PdDZJA0UrOp
1922,For You,Rae Morris,36,4VA4CdSUp2y3Qk1TelwTIC,0.412,0.0881,124.001,0.0301,0.797,0.0,0.351,0,230787,-6.489,0.203,1,spotify:track:4VA4CdSUp2y3Qk1TelwTIC
1923,Lost Tonight,Jeff LeBlanc,31,51fORVaCBU4zfZhLsC1K4m,0.449,0.107,111.964,0.0313,0.477,0.0149,0.721,4,214827,-11.845,0.341,1,spotify:track:51fORVaCBU4zfZhLsC1K4m
1924,I'd Rather Be With You [Radio Edit],Joshua Radin,47,0tiJ44M85rqHU0a5RMQN8x,0.671,0.0749,82.342,0.0283,0.0314,0.161,0.512,1,163200,-7.738,0.397,1,spotify:track:0tiJ44M85rqHU0a5RMQN8x
1925,Indigo Puff,Sundara Karma,53,3pJQY7UuX0DcE8pgLZhCjf,0.556,0.151,142.144,0.0274,0.000686,0.000132,0.585,2,231722,-5.075,0.414,1,spotify:track:3pJQY7UuX0DcE8pgLZhCjf
1926,Songs About Angels,Fences,28,0huCjO0xLtb68FWPHuvps4,0.871,0.0544,75.014,0.0702,0.0995,6.59e-05,0.636,0,182314,-5.057,0.37,0,spotify:track:0huCjO0xLtb68FWPHuvps4
1927,All You Had to Do Was Stay,Ryan Adams,38,5NPadEsM9AGcDhk4QW6cUv,0.654,0.0728,130.099,0.0359,9.51e-05,1.99e-05,0.612,8,210240,-5.882,0.399,1,spotify:track:5NPadEsM9AGcDhk4QW6cUv
1928,Shine,Benjamin Francis Leftwich,57,1z7ipCbtUKz3Nepd2r39bc,0.537,0.277,118.091,0.0286,0.667,1.89e-06,0.715,4,182640,-10.482,0.683,1,spotify:track:1z7ipCbtUKz3Nepd2r39bc
1929,Teenage Dirtbag,Frank Hamilton,34,0IkSMRdLsG6ZhgZwfcUXKK,0.267,0.114,90.93,0.0301,0.845,0.0,0.514,1,238627,-12.17,0.439,1,spotify:track:0IkSMRdLsG6ZhgZwfcUXKK
1930,This Year,Ine Hoem,35,6wcnoEi78sscfGboNEMrEv,0.52,0.114,135.992,0.0329,0.516,0.00238,0.653,8,232853,-9.683,0.434,1,spotify:track:6wcnoEi78sscfGboNEMrEv
1931,Light Me Up,Flyte,0,77JdjC0082Q3g4Nb5ugotm,0.83,0.102,113.906,0.0423,0.00772,0.000209,0.679,9,233982,-5.461,0.592,1,spotify:track:77JdjC0082Q3g4Nb5ugotm
1932,Blue,Fjord,29,0PGG2r9vGUgRCkLHW6BdbV,0.662,0.111,139.959,0.0426,0.661,0.0142,0.46,7,198531,-7.224,0.132,0,spotify:track:0PGG2r9vGUgRCkLHW6BdbV
1933,For,Nils Frahm,27,48KWss2Egkb39MTRsv3ClF,0.28,0.141,145.005,0.031,0.892,0.876,0.321,1,356000,-14.456,0.127,1,spotify:track:48KWss2Egkb39MTRsv3ClF
1934,Weathered,Jack Garratt,19,1r0Auy0YiEMhrGEejjh9HH,0.508,0.0786,111.94,0.0434,0.103,0.000102,0.408,0,274175,-7.293,0.271,1,spotify:track:1r0Auy0YiEMhrGEejjh9HH
1935,Lightning Tent,Wildlife,32,7ws1xe17LjDmkqw9wba5WB,0.843,0.641,132.069,0.0447,0.0106,0.000995,0.512,11,281120,-5.984,0.239,1,spotify:track:7ws1xe17LjDmkqw9wba5WB
1936,5AM,Amber Run,59,4B4kunXhV2ZKnYcvDgAFoE,0.434,0.0808,145.743,0.0418,0.244,0.00654,0.357,0,257907,-11.521,0.0907,1,spotify:track:4B4kunXhV2ZKnYcvDgAFoE
1937,Young,Vallis Alps,62,3u4rIcRR7gSoJdkJIx9zpu,0.384,0.0964,93.981,0.0675,0.72,0.288,0.584,3,324123,-12.144,0.184,0,spotify:track:3u4rIcRR7gSoJdkJIx9zpu
1938,Hold On Hope,Guided By Voices,38,7a2ZOtemauQ5WLSQyjjsYt,0.481,0.158,82.356,0.025,0.126,0.0,0.514,4,213187,-6.816,0.185,1,spotify:track:7a2ZOtemauQ5WLSQyjjsYt
1939,Surrender,Cheap Trick,16,4mS1Su5zf50QwNcjYjYzG6,0.954,0.755,133.829,0.0408,0.00554,8.01e-06,0.523,0,253827,-7.042,0.861,1,spotify:track:4mS1Su5zf50QwNcjYjYzG6
1940,Good Life,Francis Dunnery,36,6vZAz6PPpQjdksA4Jv6h6C,0.289,0.114,137.705,0.0285,0.826,1.43e-06,0.387,1,209307,-8.365,0.385,1,spotify:track:6vZAz6PPpQjdksA4Jv6h6C
1941,Wonderful - 2004 Digital Remaster,Everclear,43,5xcSi6kSAq1MfPXVuzC5gD,0.868,0.22,186.67,0.0564,0.00513,7.23e-06,0.471,7,281507,-4.227,0.552,1,spotify:track:5xcSi6kSAq1MfPXVuzC5gD
1942,Superman,Various Artists,2,4nnhiGPq5HRQzbAszYyYmL,0.791,0.142,161.954,0.0375,0.0687,3.23e-06,0.517,6,218479,-6.222,0.825,1,spotify:track:4nnhiGPq5HRQzbAszYyYmL
1943,The River,Sam Garrett,0,1dD6JjEEcMA44u2blj91uu,0.333,0.0937,137.195,0.0377,0.913,2.82e-05,0.518,4,249802,-11.208,0.268,1,spotify:track:1dD6JjEEcMA44u2blj91uu
1944,Sleepwalking - Live Session,This Wild Life,50,3s4aPZxB3m1ttbhOiIPxcd,0.33,0.101,134.891,0.0292,0.66,0.0,0.581,10,204490,-10.425,0.194,0,spotify:track:3s4aPZxB3m1ttbhOiIPxcd
1945,Run - Lost Frequencies Radio Edit,Emma Bale,59,4dqnFd0dfgh4HgZ1w3AGTE,0.61,0.133,125.018,0.0271,0.0371,0.00178,0.71,3,195840,-6.316,0.457,1,spotify:track:4dqnFd0dfgh4HgZ1w3AGTE
1946,Cold In Ohio,Jamie Lawson,47,2iTXSlbwuCQkiyPuKS3qZZ,0.446,0.137,86.007,0.0598,0.465,1.01e-06,0.61,3,169327,-8.109,0.239,1,spotify:track:2iTXSlbwuCQkiyPuKS3qZZ
1947,The Lovers Side,Shake Shake Go,10,6EchqmlzTbZhv8yQMKCaWo,0.653,0.101,73.488,0.0345,0.203,0.0,0.546,11,246667,-5.419,0.321,1,spotify:track:6EchqmlzTbZhv8yQMKCaWo
1948,Real Life,Bon Jovi,10,1Mdw4qelJoV58JgbqKGSqB,0.849,0.0775,96.796,0.0304,0.000223,9.37e-05,0.503,9,230467,-3.88,0.207,1,spotify:track:1Mdw4qelJoV58JgbqKGSqB
1949,"Blaze Of Glory - From ""Young Guns II"" Soundtrack",Jon Bon Jovi,40,4C7bL9Glbb0x5KlFgs8li0,0.62,0.0937,78.598,0.0309,0.0564,2.49e-05,0.547,7,335240,-9.823,0.426,1,spotify:track:4C7bL9Glbb0x5KlFgs8li0
1950,Cold Hard Heart - Demo Version,Jon Bon Jovi,26,5VabmK7OZ5ka1VYhx1RLpb,0.324,0.143,109.036,0.0263,0.407,0.00268,0.601,9,282400,-9.852,0.069,0,spotify:track:5VabmK7OZ5ka1VYhx1RLpb
1951,Little City,Jon Bon Jovi,26,4MNgXu3FrgDotM3y8VsiB5,0.722,0.14,123.908,0.0288,0.0971,0.00376,0.598,4,296533,-9.297,0.495,0,spotify:track:4MNgXu3FrgDotM3y8VsiB5
1952,"August 7, 4:15",Jon Bon Jovi,26,0y82tE3EZu0mj6cIsUwdqx,0.897,0.437,127.749,0.0476,0.00112,1.28e-05,0.478,4,296760,-4.456,0.41,0,spotify:track:0y82tE3EZu0mj6cIsUwdqx
1953,Destination Anywhere,Jon Bon Jovi,32,52ne7AZpzTlYo53t0zMUBT,0.699,0.0911,97.842,0.0265,0.0154,2.89e-05,0.583,7,295867,-5.383,0.366,1,spotify:track:52ne7AZpzTlYo53t0zMUBT
1954,Staring At Your Window With A Suitcase In My Hand,Jon Bon Jovi,29,6WLu2bL80entODNN1ibhvV,0.773,0.276,155.887,0.0278,0.0154,0.0359,0.542,2,265667,-7.234,0.813,1,spotify:track:6WLu2bL80entODNN1ibhvV
1955,Midnight In Chelsea,Jon Bon Jovi,38,3IXBJmXtrnc45qd55h0TR4,0.695,0.356,98.994,0.0282,0.00707,8.84e-05,0.62,5,297733,-7.541,0.554,0,spotify:track:3IXBJmXtrnc45qd55h0TR4
1956,Queen Of New Orleans,Jon Bon Jovi,36,5rCXghF87pFfzdVia7ayWh,0.948,0.396,164.268,0.0431,0.00502,0.008,0.452,7,269773,-5.706,0.548,1,spotify:track:5rCXghF87pFfzdVia7ayWh
1957,Always,Bon Jovi,13,5WIERIxkZTbzqIBxqKkhRt,0.417,0.112,72.98,0.0327,0.388,8.62e-06,0.639,11,258493,-8.88,0.176,0,spotify:track:5WIERIxkZTbzqIBxqKkhRt
1958,I'll Be There For You,Bon Jovi,12,66I0qElJpimYVkNuP6RZyr,0.427,0.106,77.98,0.024,0.224,4.54e-05,0.631,0,261480,-7.791,0.116,1,spotify:track:66I0qElJpimYVkNuP6RZyr
1959,Keep The Faith,Bon Jovi,11,21m5vDKrWRvFttRR29yHAK,0.543,0.27,115.99,0.0291,0.18,6.26e-06,0.692,7,252120,-8.8,0.159,0,spotify:track:21m5vDKrWRvFttRR29yHAK
1960,Born To Be My Baby,Bon Jovi,12,7q1t6zg5Vb9pFSZ4eUVmpn,0.614,0.0866,126.624,0.0325,0.241,0.0,0.525,7,327253,-7.169,0.317,1,spotify:track:7q1t6zg5Vb9pFSZ4eUVmpn
1961,Everyday,Bon Jovi,11,3acyelxI7NvVkbxFtw9D9z,0.492,0.0891,95.972,0.0321,0.112,2.28e-06,0.741,7,224080,-7.51,0.381,1,spotify:track:3acyelxI7NvVkbxFtw9D9z
1962,You Give Love A Bad Name,Bon Jovi,11,624lcJVcKje5Mm5rHmBenJ,0.623,0.104,110.02,0.0451,0.306,8.76e-05,0.747,8,209427,-8.419,0.344,1,spotify:track:624lcJVcKje5Mm5rHmBenJ
1963,It's My Life,Bon Jovi,16,17eXMkQC5ug9d8rLTyacoH,0.361,0.111,114.9,0.0279,0.595,0.0,0.492,9,222080,-8.085,0.151,0,spotify:track:17eXMkQC5ug9d8rLTyacoH
1964,Lay Your Hands On Me,Bon Jovi,10,7IgHG6yde9xI2bO7YDG3TM,0.624,0.143,101.975,0.0239,0.155,0.0,0.578,5,267213,-6.759,0.316,1,spotify:track:7IgHG6yde9xI2bO7YDG3TM
1965,Bad Medicine - 2003 Album Version,Bon Jovi,10,3G9iKNPrPNI5App9of35xL,0.733,0.182,103.928,0.0267,0.107,0.202,0.712,6,267013,-6.187,0.38,0,spotify:track:3G9iKNPrPNI5App9of35xL
1966,Livin' On A Prayer,Bon Jovi,14,0LKwP2SnqsnG6dkEstxbOD,0.481,0.175,112.014,0.0271,0.765,0.0,0.635,3,219661,-7.855,0.464,0,spotify:track:0LKwP2SnqsnG6dkEstxbOD
1967,Wanted Dead Or Alive,Bon Jovi,12,2JpPk8bnYsocdzmCJJhzf4,0.653,0.0889,151.836,0.0274,0.146,0.000688,0.623,7,223520,-5.323,0.719,1,spotify:track:2JpPk8bnYsocdzmCJJhzf4
1968,Someday I'll Be Saturday Night,Bon Jovi,32,08NsdynHP1fL9MvmlQMFVn,0.868,0.317,126.508,0.0472,0.179,0.0,0.556,4,278760,-4.662,0.615,1,spotify:track:08NsdynHP1fL9MvmlQMFVn
1969,Always,Bon Jovi,52,7o10Pto0YFchZl1zL4dLPH,0.678,0.168,141.42,0.0325,0.143,0.0,0.373,4,353107,-5.528,0.346,1,spotify:track:7o10Pto0YFchZl1zL4dLPH
1970,Thief Of Hearts,Bon Jovi,12,3bA3ueXCNR2MvPnb5UZQVL,0.7,0.115,119.016,0.0277,0.00648,4.17e-05,0.634,1,254853,-5.076,0.473,1,spotify:track:3bA3ueXCNR2MvPnb5UZQVL
1971,What Do You Got?,Bon Jovi,43,7vZL2RkwpnGfAzfc7FLahd,0.772,0.169,153.076,0.0472,0.297,0.0,0.428,9,227147,-5.834,0.386,1,spotify:track:7vZL2RkwpnGfAzfc7FLahd
1972,No Apologies,Bon Jovi,44,0kk79zEb7SEnTYTzA8n5mb,0.839,0.39,131.552,0.0509,0.076,0.0,0.466,3,225253,-5.185,0.397,1,spotify:track:0kk79zEb7SEnTYTzA8n5mb
1973,Runaway,Bon Jovi,45,2UvvOucWTQplRKovGI4Gfn,0.906,0.155,152.569,0.0623,0.00364,2.14e-05,0.474,9,230667,-4.333,0.609,0,spotify:track:2UvvOucWTQplRKovGI4Gfn
1974,Never Say Goodbye,Bon Jovi,0,6oCiIXP84cFgjkQrEfwlGz,0.792,0.0828,135.876,0.0334,0.0551,0.0,0.335,2,288933,-2.382,0.27,1,spotify:track:6oCiIXP84cFgjkQrEfwlGz
1975,Raise Your Hands,Bon Jovi,0,1FIdayHRBpzTimOeX6xqAp,0.958,0.0698,136.276,0.0432,0.0596,0.00215,0.454,2,256733,-3.102,0.521,1,spotify:track:1FIdayHRBpzTimOeX6xqAp
1976,Wanted Dead Or Alive,Bon Jovi,5,0whc72kLlbhR5QMmj9XPnb,0.805,0.306,149.964,0.0396,0.126,0.0119,0.265,7,308667,-3.967,0.239,1,spotify:track:0whc72kLlbhR5QMmj9XPnb
1977,You Give Love A Bad Name,Bon Jovi,23,5VVwwfK6Cp9IydkhKfJUEq,0.96,0.342,122.761,0.0521,0.0678,2.34e-06,0.54,0,222707,-2.971,0.802,0,spotify:track:5VVwwfK6Cp9IydkhKfJUEq
1978,Livin' On A Prayer,Bon Jovi,11,3v7Hpshu7Lppgw8kSsy5ly,0.891,0.242,122.521,0.0337,0.0738,0.000249,0.534,0,249293,-3.768,0.793,1,spotify:track:3v7Hpshu7Lppgw8kSsy5ly
1979,Born To Be My Baby - Acoustic Version,Bon Jovi,17,6PGU12ynhRkQuKFx2FImVJ,0.475,0.221,126.624,0.0307,0.698,0.0,0.446,8,293640,-10.581,0.509,0,spotify:track:6PGU12ynhRkQuKFx2FImVJ
1980,I'll Be There For You,Bon Jovi,46,0wqxdcJoEYmDzQEykl7mU1,0.737,0.105,146.32,0.0346,0.0587,0.0,0.358,2,346587,-5.422,0.24,1,spotify:track:0wqxdcJoEYmDzQEykl7mU1
1981,Homebound Train,Bon Jovi,12,70tS7yP95FIpvSrmdxuL8m,0.982,0.277,113.521,0.166,0.000804,0.00109,0.259,9,310667,-6.05,0.261,1,spotify:track:70tS7yP95FIpvSrmdxuL8m
1982,Blood On Blood,Bon Jovi,27,5dWmsFZ3TRTWIKjQ6zuJUz,0.929,0.129,138.609,0.0619,0.00726,0.000131,0.359,2,376720,-5.521,0.479,1,spotify:track:5dWmsFZ3TRTWIKjQ6zuJUz
1983,Bad Medicine,Bon Jovi,43,3btRbeejnidrYVyJt6J7Gz,0.971,0.091,118.709,0.0353,0.0495,0.0,0.55,9,316707,-3.796,0.819,1,spotify:track:3btRbeejnidrYVyJt6J7Gz
1984,Born To Be My Baby,Bon Jovi,38,4hHqam9vooyNy4Kw1fZIIF,0.961,0.346,131.29,0.037,0.0102,0.0,0.535,7,280107,-4.284,0.757,1,spotify:track:4hHqam9vooyNy4Kw1fZIIF
1985,Lay Your Hands On Me,Bon Jovi,24,32QvUvsmgsoFlYID5h5bXN,0.909,0.218,97.343,0.0735,0.0268,3.27e-06,0.248,2,358760,-5.654,0.288,1,spotify:track:32QvUvsmgsoFlYID5h5bXN
1986,Little Bit Of Soul,Bon Jovi,15,1RH2qZqiGTYIxtCiNR7Zay,0.816,0.259,118.807,0.0371,0.00125,0.000276,0.687,2,344067,-5.088,0.71,1,spotify:track:1RH2qZqiGTYIxtCiNR7Zay
1987,Blame It On The Love Of Rock & Roll,Bon Jovi,17,4f1liparBKGDLo8bcM14FC,0.952,0.138,123.884,0.0371,0.00593,0.0,0.643,1,264560,-3.645,0.82,0,spotify:track:4f1liparBKGDLo8bcM14FC
1988,Dry County,Bon Jovi,31,5kqxZRnvfqfMI1w40HhIfA,0.717,0.247,160.661,0.0378,0.0183,0.0,0.276,2,592027,-5.81,0.161,0,spotify:track:5kqxZRnvfqfMI1w40HhIfA
1989,If I Was Your Mother,Bon Jovi,19,7n1we0Za2kHVQFtbXs7GZY,0.902,0.318,145.775,0.0493,0.014,4.07e-06,0.488,9,267373,-3.103,0.478,0,spotify:track:7n1we0Za2kHVQFtbXs7GZY
1990,Bed Of Roses,Bon Jovi,48,5Ac8sOEk91RTzD06ViNzqf,0.601,0.215,164.591,0.0292,0.101,0.0,0.31,5,394400,-5.603,0.175,1,spotify:track:5Ac8sOEk91RTzD06ViNzqf
1991,I'll Sleep When I'm Dead,Bon Jovi,28,3A76Upj3klsBHojITwxlzG,0.962,0.0894,124.295,0.037,0.017,0.00113,0.646,5,283133,-2.828,0.885,1,spotify:track:3A76Upj3klsBHojITwxlzG
1992,In These Arms,Bon Jovi,37,0T01XTx9hgEbQ4n9tJLFm1,0.915,0.194,123.257,0.0553,0.00896,8.94e-06,0.509,4,319227,-3.032,0.445,1,spotify:track:0T01XTx9hgEbQ4n9tJLFm1
1993,Keep The Faith,Bon Jovi,37,4CMytPg5ZFmBCFJGI4tUJj,0.966,0.0754,117.818,0.046,0.00116,0.000992,0.577,5,346533,-3.759,0.569,0,spotify:track:4CMytPg5ZFmBCFJGI4tUJj
1994,I Believe,Bon Jovi,19,33IIruuIuruJci7D5xmjnD,0.954,0.419,112.747,0.0601,5.12e-05,5.19e-05,0.5,2,348267,-4.424,0.294,1,spotify:track:33IIruuIuruJci7D5xmjnD
1995,If That's What It Takes,Bon Jovi,18,2fjkiOyT90yypzmxXI266H,0.882,0.0901,92.883,0.0325,0.0699,0.0,0.537,5,311798,-3.479,0.431,1,spotify:track:2fjkiOyT90yypzmxXI266H
1996,Lie To Me,Bon Jovi,31,2GSCEBrhHK7ekhETrKDjqg,0.634,0.0903,80.25,0.029,0.216,1.51e-05,0.408,9,334240,-6.087,0.139,1,spotify:track:2GSCEBrhHK7ekhETrKDjqg
1997,This Ain't A Love Song,Bon Jovi,38,7Kf8vPW2GYpnzdbtpl4bEz,0.635,0.126,87.974,0.0386,0.0932,0.0,0.348,4,306240,-6.836,0.144,1,spotify:track:7Kf8vPW2GYpnzdbtpl4bEz
1998,These Days,Bon Jovi,36,4fzOvzI5W4LLcGfMuQgYqt,0.834,0.0877,131.428,0.0454,0.0271,0.0,0.338,4,387827,-5.312,0.211,0,spotify:track:4fzOvzI5W4LLcGfMuQgYqt
1999,Something For The Pain,Bon Jovi,28,3CacmA1yAXx6K2XJjlR3nm,0.948,0.357,102.282,0.0994,0.0931,4.2e-05,0.456,4,288093,-4.309,0.336,1,spotify:track:3CacmA1yAXx6K2XJjlR3nm
2000,Hey God,Bon Jovi,21,7ueCz9j6KFQZvS3vPsacFj,0.958,0.17,132.769,0.13,0.000668,3.1e-05,0.434,7,370600,-3.334,0.159,1,spotify:track:7ueCz9j6KFQZvS3vPsacFj
2001,One Wild Night,Bon Jovi,20,01peZTDjGQIR8QNm8GlmhN,0.881,0.0971,142.558,0.101,0.104,5e-06,0.552,0,282533,-4.52,0.524,0,spotify:track:01peZTDjGQIR8QNm8GlmhN
2002,Just Older,Bon Jovi,19,6tnzfVXIiMSt35vwPqrJik,0.787,0.126,128.871,0.0512,0.0146,1.12e-06,0.509,2,268760,-5.065,0.363,1,spotify:track:6tnzfVXIiMSt35vwPqrJik
2003,Thank You For Loving Me,Bon Jovi,41,6IroxjN6zHbXyzS57xMo4Z,0.342,0.119,132.864,0.0285,0.416,0.0,0.385,2,308933,-7.749,0.131,1,spotify:track:6IroxjN6zHbXyzS57xMo4Z
2004,Say It Isn't So,Bon Jovi,23,4Z0pQEQKDRjtSUBSBrZTHP,0.805,0.358,91.267,0.0311,0.0225,0.0,0.454,7,213333,-4.946,0.586,1,spotify:track:4Z0pQEQKDRjtSUBSBrZTHP
2005,It's My Life,Bon Jovi,55,1zOaxkbS1kAY1gIi0g8sOm,0.913,0.347,119.992,0.0466,0.0263,1.35e-05,0.551,0,224493,-4.063,0.544,0,spotify:track:1zOaxkbS1kAY1gIi0g8sOm
2006,Bounce,Bon Jovi,16,3kRW3HVMVIzYnxWo8AZpeI,0.812,0.327,127.922,0.0561,0.000561,0.000303,0.516,0,192053,-5.014,0.546,0,spotify:track:3kRW3HVMVIzYnxWo8AZpeI
2007,Right Side Of Wrong,Bon Jovi,13,6xOGA7yBdyugODzEYEvwkZ,0.5,0.215,138.529,0.0282,0.157,0.0,0.423,0,350133,-6.145,0.204,1,spotify:track:6xOGA7yBdyugODzEYEvwkZ
2008,Everyday,Bon Jovi,21,0EBNF6XrSb69UzTkwoJCwR,0.939,0.0532,105.993,0.079,0.00849,4.4e-06,0.511,5,179920,-4.162,0.525,1,spotify:track:0EBNF6XrSb69UzTkwoJCwR
2009,The Distance,Bon Jovi,13,49uuYwTCWOrQwMmjKMjrew,0.756,0.0931,89.053,0.0339,0.00177,3.53e-06,0.46,7,288427,-5.474,0.441,1,spotify:track:49uuYwTCWOrQwMmjKMjrew
2010,Welcome To Wherever You Are,Bon Jovi,19,4LAo2SNNL9RT0mBfRRWnqY,0.666,0.114,171.747,0.0326,0.00154,0.0,0.377,4,227040,-6.12,0.263,1,spotify:track:4LAo2SNNL9RT0mBfRRWnqY
2011,Who Says You Can't Go Home,Bon Jovi,19,0fSF3XsaOz8e5vwJzHVCsf,0.943,0.286,131.954,0.0498,0.00293,0.0,0.532,7,280640,-4.644,0.595,1,spotify:track:0fSF3XsaOz8e5vwJzHVCsf
2012,Have A Nice Day,Bon Jovi,39,5ZyXUaBaeZYAZqHxKX8cKL,0.899,0.0794,130.06,0.0736,4.84e-05,0.000198,0.5,4,229107,-4.066,0.566,1,spotify:track:5ZyXUaBaeZYAZqHxKX8cKL
2013,(You Want To) Make A Memory - Pop Album Version,Bon Jovi,30,1NSm9JXojQb5dWxZKZ7q89,0.417,0.116,148.01,0.0263,0.111,6.36e-05,0.51,0,276453,-7.583,0.145,1,spotify:track:1NSm9JXojQb5dWxZKZ7q89
2014,Lost Highway,Bon Jovi,30,42Ao1433zFh6GzuJ12bOpM,0.851,0.279,125.016,0.0395,0.000482,4.78e-05,0.515,7,254013,-4.837,0.377,1,spotify:track:42Ao1433zFh6GzuJ12bOpM
2015,Learn To Love,Bon Jovi,12,2wbroYOV5TgWvdwMlMEm1I,0.605,0.121,110.057,0.0285,0.000157,0.0,0.48,0,279640,-6.745,0.175,1,spotify:track:2wbroYOV5TgWvdwMlMEm1I
2016,Happy Now,Bon Jovi,12,6uHKhPYNmp9dxI0REXzvBA,0.934,0.239,114.022,0.0489,0.00236,1.69e-06,0.544,7,261053,-4.793,0.133,1,spotify:track:6uHKhPYNmp9dxI0REXzvBA
2017,Brokenpromiseland,Bon Jovi,12,5xU6vzTGMqljYP87A5ox5W,0.808,0.0614,121.957,0.0397,0.0231,3.44e-06,0.528,11,297267,-4.92,0.344,0,spotify:track:5xU6vzTGMqljYP87A5ox5W
